eventid layer signal axis fiberid x/y z energy intensity time
616 3 WLS_Fast y 103 -16.969 81.6461 5 1 1.47254
617 -1 GUNout g 0 0 0 743.623 0 0.647459325
617 2 WLS_Slow x 180 137.801 5.15608 50.813 16 2.12184
617 2 WLS_Slow x 181 139.811 5.15608 25.4065 8 2.12432
617 2 WLS_Slow y 188 153.881 5.15608 9.52744 3 2.12184
617 2 WLS_Slow y 189 155.891 5.15608 22.2307 7 2.12184
617 2 WLS_Slow y 190 157.901 5.15608 12.7033 4 2.12184
617 2 WLS_Slow y 191 159.911 5.15608 25.4065 8 2.12184
617 2 WLS_Slow y 192 161.921 5.15608 9.52744 3 2.12184
617 2 WLS_Slow y 193 163.931 5.15608 15.8791 5 2.12184
617 2 Edge_Detector l 0 0 0 168.463 168.463 2.12184
621 -1 GUNout g 0 0 0 614.004 0 0.296500900
621 1 WLS_Slow x 47 -129.529 -74.8439 9.52744 3 2.14363
621 1 WLS_Slow x 48 -127.519 -74.8439 44.4614 14 2.14363
621 1 WLS_Slow x 49 -125.509 -74.8439 101.626 32 2.14363
621 1 WLS_Slow x 50 -123.499 -74.8439 88.9228 28 2.14363
621 1 WLS_Slow x 51 -121.489 -74.8439 38.1098 12 2.14363
621 1 WLS_Slow y 130 37.301 -74.8439 63.5163 20 2.14363
621 1 WLS_Slow y 131 39.311 -74.8439 130.208 41 2.14363
621 1 WLS_Slow y 132 41.321 -74.8439 104.802 33 2.14363
621 1 Edge_Detector l 0 0 0 614.004 614.004 2.14363
632 -1 GUNout g 0 0 0 420.13 0 0.306106442
632 2 WLS_Slow x 187 151.871 5.15608 3.17581 1 1.76545
632 2 WLS_Slow x 188 153.881 5.15608 22.2307 7 1.76545
632 2 WLS_Slow x 189 155.891 5.15608 28.5823 9 1.76545
632 2 WLS_Slow x 190 157.901 5.15608 38.1098 12 1.76545
632 2 WLS_Slow x 191 159.911 5.15608 47.6372 15 1.76545
632 2 WLS_Slow x 192 161.921 5.15608 22.2307 7 1.76545
632 2 WLS_Slow x 193 163.931 5.15608 28.5823 9 1.76545
632 2 WLS_Slow x 194 165.941 5.15608 6.35163 2 1.76545
632 2 WLS_Slow y 191 159.911 5.15608 31.7581 10 1.76545
632 2 WLS_Slow y 192 161.921 5.15608 88.9228 28 1.76545
632 2 WLS_Slow y 193 163.931 5.15608 95.2744 30 1.76545
632 2 Edge_Detector l 0 0 0 420.13 420.13 1.76545
636 -1 GUNout g 0 0 0 442.147 0 0.400177871
636 3 WLS_Fast x 125 27.251 88.6661 295 59 1.58094
640 -1 GUNout g 0 0 0 2149.75 0 0.172445433
640 1 WLS_Fast x 205 188.051 -71.3339 1015 203 1.93429
640 1 WLS_Slow x 205 188.051 -74.8439 155.615 49 1.93223
640 1 WLS_Slow y 76 -71.239 -74.8439 3.17581 1 1.93223
640 1 WLS_Slow y 77 -69.229 -74.8439 15.8791 5 1.93223
640 1 WLS_Slow y 78 -67.219 -74.8439 9.52744 3 1.93223
640 1 WLS_Slow y 79 -65.209 -74.8439 44.4614 14 1.93223
640 1 WLS_Slow y 80 -63.199 -74.8439 22.2307 7 1.93223
640 1 WLS_Slow y 81 -61.189 -74.8439 19.0549 6 1.93223
640 1 WLS_Slow y 82 -59.179 -74.8439 12.7033 4 1.93223
640 1 Edge_Detector l 0 0 0 301.646 301.646 1.93223
640 3 Calorimeter l 0 0 0 230.756 230.756 2.44337
642 -1 GUNout g 0 0 0 540.794 0 0.295983756
642 0 WLS_Slow x 53 -117.469 -154.844 6.35163 2 2.44838
642 0 WLS_Slow x 54 -115.459 -154.844 22.2307 7 2.44838
642 0 WLS_Slow x 55 -113.449 -154.844 41.2856 13 2.44838
642 0 WLS_Slow x 56 -111.439 -154.844 25.4065 8 2.44838
642 0 WLS_Slow x 57 -109.429 -154.844 22.2307 7 2.44838
642 0 WLS_Slow x 58 -107.419 -154.844 25.4065 8 2.44838
642 0 WLS_Slow x 59 -105.409 -154.844 31.7581 10 2.41587
642 0 WLS_Slow x 60 -103.399 -154.844 44.4614 14 2.41587
642 0 WLS_Slow x 61 -101.389 -154.844 34.9339 11 2.41587
642 0 WLS_Slow x 62 -99.379 -154.844 12.7033 4 2.41587
642 0 WLS_Slow y 76 -71.239 -154.844 34.9339 11 2.41587
642 0 WLS_Slow y 77 -69.229 -154.844 177.846 56 2.41587
642 0 WLS_Slow y 78 -67.219 -154.844 60.3404 19 2.41587
642 0 Edge_Detector l 0 0 0 540.794 540.794 2.41587
656 -1 GUNout g 0 0 0 674.969 0 0.710422165
656 2 WLS_Fast y 29 -165.709 1.64609 350 70 2.12135
660 -1 GUNout g 0 0 0 1089.87 0 0.309285058
660 0 Calorimeter l 0 0 0 420.569 420.569 2.97113
660 2 Calorimeter l 0 0 0 669.299 669.299 2.47281
665 -1 GUNout g 0 0 0 319.743 0 0.031401606
665 3 WLS_Slow x 68 -87.319 85.1561 41.2856 13 1.37057
665 3 WLS_Slow x 69 -85.309 85.1561 53.9888 17 1.37057
665 3 WLS_Slow x 70 -83.299 85.1561 41.2856 13 1.37057
665 3 WLS_Slow x 71 -81.289 85.1561 12.7033 4 1.37057
665 3 WLS_Slow y 133 43.331 85.1561 34.9339 11 1.37057
665 3 WLS_Slow y 134 45.341 85.1561 41.2856 13 1.37057
665 3 WLS_Slow y 135 47.351 85.1561 73.0437 23 1.37057
665 3 WLS_Slow y 136 49.361 85.1561 12.7033 4 1.37057
665 3 Edge_Detector l 0 0 0 319.743 319.743 1.37057
669 -1 GUNout g 0 0 0 4079.13 0 0.534701088
669 2 TKR y 24 -206.249 11.8861 5 1 1.80697
669 2 WLS_Fast x 1 -221.989 8.66609 365 73 1.81668
669 2 WLS_Slow x 1 -221.989 5.15608 905.107 285 1.82368
669 2 WLS_Slow x 2 -219.979 5.15608 149.263 47 1.82622
669 2 WLS_Slow y 6 -211.939 5.15608 34.9339 11 1.82368
669 2 WLS_Slow y 7 -209.929 5.15608 123.857 39 1.82368
669 2 WLS_Slow y 8 -207.919 5.15608 161.966 51 1.82368
669 2 WLS_Slow y 9 -205.909 5.15608 231.834 73 1.82368
669 2 WLS_Slow y 10 -203.899 5.15608 206.428 65 1.82368
669 2 WLS_Slow y 11 -201.889 5.15608 222.307 70 1.82368
669 2 WLS_Slow y 12 -199.879 5.15608 47.6372 15 1.82368
669 2 Edge_Detector l 0 0 0 2021.46 2021.46 1.82368
669 3 WLS_Fast y 7 -209.929 81.6461 80 16 1.57518
676 -1 GUNout g 0 0 0 444.868 0 0.907520703
676 2 Calorimeter l 0 0 0 338.845 338.845 3.29999
678 -1 GUNout g 0 0 0 865.285 0 0.524940919
678 0 WLS_Fast x 111 -0.888994 -151.334 460 92 2.74136
678 1 WLS_Slow x 58 -107.419 -74.8439 3.17581 1 3.16172
678 1 WLS_Slow x 59 -105.409 -74.8439 15.8791 5 3.16172
678 1 WLS_Slow x 60 -103.399 -74.8439 25.4065 8 3.16172
678 1 WLS_Slow x 61 -101.389 -74.8439 9.52744 3 3.16172
678 1 WLS_Slow x 62 -99.379 -74.8439 19.0549 6 3.16172
678 1 WLS_Slow x 63 -97.369 -74.8439 15.8791 5 3.16172
678 1 WLS_Slow x 64 -95.359 -74.8439 19.0549 6 3.16172
678 1 WLS_Slow x 65 -93.349 -74.8439 3.17581 1 3.16172
678 1 WLS_Slow x 96 -31.039 -74.8439 3.17581 1 2.43364
678 1 WLS_Slow x 97 -29.029 -74.8439 6.35163 2 2.43364
678 1 WLS_Slow x 98 -27.019 -74.8439 25.4065 8 2.43364
678 1 WLS_Slow x 99 -25.009 -74.8439 22.2307 7 2.43364
678 1 WLS_Slow x 100 -22.999 -74.8439 28.5823 9 2.43364
678 1 WLS_Slow x 101 -20.989 -74.8439 19.0549 6 2.43364
678 1 WLS_Slow x 102 -18.979 -74.8439 12.7033 4 2.43364
678 1 WLS_Slow y 64 -95.359 -74.8439 123.857 39 3.16172
678 1 WLS_Slow y 99 -25.009 -74.8439 98.4502 31 2.43364
678 1 Edge_Detector l 0 0 0 429.917 429.917 2.43364
682 -1 GUNout g 0 0 0 618 0 0.116753487
682 1 WLS_Slow x 75 -73.249 -74.8439 12.7033 4 2.11212
682 1 WLS_Slow x 76 -71.239 -74.8439 34.9339 11 2.11212
682 1 WLS_Slow x 77 -69.229 -74.8439 41.2856 13 2.11212
682 1 WLS_Slow x 78 -67.219 -74.8439 19.0549 6 2.11212
682 1 WLS_Slow x 79 -65.209 -74.8439 15.8791 5 2.11212
682 1 WLS_Slow y 218 214.181 -74.8439 3.17581 1 2.11212
682 1 WLS_Slow y 219 216.191 -74.8439 44.4614 14 2.11212
682 1 WLS_Slow y 220 218.201 -74.8439 47.6372 15 2.11212
682 1 WLS_Slow y 221 220.211 -74.8439 3.17581 1 2.11212
682 1 Edge_Detector l 0 0 0 185.471 185.471 2.11212
689 -1 GUNout g 0 0 0 472.794 0 0.547981873
689 3 WLS_Slow x 218 214.181 85.1561 22.2307 7 1.67301
689 3 WLS_Slow x 219 216.191 85.1561 107.978 34 1.67301
689 3 WLS_Slow x 220 218.201 85.1561 104.802 33 1.67301
689 3 WLS_Slow x 221 220.211 85.1561 41.2856 13 1.67301
689 3 WLS_Slow y 39 -145.609 85.1561 34.9339 11 1.67301
689 3 WLS_Slow y 40 -143.599 85.1561 85.7469 27 1.67301
689 3 WLS_Slow y 41 -141.589 85.1561 98.4502 31 1.67301
689 3 WLS_Slow y 42 -139.579 85.1561 44.4614 14 1.67301
689 3 Edge_Detector l 0 0 0 472.794 472.794 1.67301
699 -1 GUNout g 0 0 0 714.417 0 0.841017276
699 2 WLS_Slow x 186 149.861 5.15608 6.35163 2 2.38678
699 2 WLS_Slow x 187 151.871 5.15608 28.5823 9 2.38678
699 2 WLS_Slow x 188 153.881 5.15608 47.6372 15 2.38678
699 2 WLS_Slow x 189 155.891 5.15608 38.1098 12 2.38678
699 2 WLS_Slow x 190 157.901 5.15608 6.35163 2 2.38678
699 2 WLS_Slow y 118 13.181 5.15608 50.813 16 2.38678
699 2 WLS_Slow y 119 15.191 5.15608 44.4614 14 2.38678
699 2 WLS_Slow y 120 17.201 5.15608 22.2307 7 2.38678
699 2 Edge_Detector l 0 0 0 256.006 256.006 2.38678
699 3 WLS_Slow x 220 218.201 85.1561 12.7033 4 2.03978
699 3 WLS_Slow x 221 220.211 85.1561 25.4065 8 2.03978
699 3 WLS_Slow x 222 222.221 85.1561 28.5823 9 2.03978
699 3 WLS_Slow y 120 17.201 85.1561 34.9339 11 2.03978
699 3 WLS_Slow y 121 19.211 85.1561 44.4614 14 2.03978
699 3 WLS_Slow y 122 21.221 85.1561 34.9339 11 2.03978
699 3 Edge_Detector l 0 0 0 172.621 172.621 2.03978
707 -1 GUNout g 0 0 0 403.099 0 0.642564249
707 1 WLS_Slow x 53 -117.469 -74.8439 15.8791 5 2.49742
707 1 WLS_Slow x 54 -115.459 -74.8439 73.0437 23 2.49742
707 1 WLS_Slow x 55 -113.449 -74.8439 69.8679 22 2.49742
707 1 WLS_Slow x 56 -111.439 -74.8439 38.1098 12 2.49742
707 1 WLS_Slow y 211 200.111 -74.8439 9.52744 3 2.49742
707 1 WLS_Slow y 212 202.121 -74.8439 69.8679 22 2.49742
707 1 WLS_Slow y 213 204.131 -74.8439 60.3404 19 2.49742
707 1 WLS_Slow y 214 206.141 -74.8439 34.9339 11 2.49742
707 1 Edge_Detector l 0 0 0 365.236 365.236 2.49742
707 3 WLS_Slow x 37 -149.629 85.1561 9.52744 3 1.87966
707 3 WLS_Slow y 172 121.721 85.1561 3.17581 1 1.87966
707 3 Edge_Detector l 0 0 0 37.8639 37.8639 1.87966
719 -1 GUNout g 0 0 0 780.973 0 0.584793545
719 0 WLS_Slow x 147 71.471 -154.844 3.17581 1 2.72563
719 0 WLS_Slow x 149 75.491 -154.844 6.35163 2 2.72563
719 0 WLS_Slow y 82 -59.179 -154.844 6.35163 2 2.72563
719 0 WLS_Slow y 83 -57.169 -154.844 3.17581 1 2.72563
719 0 WLS_Slow y 84 -55.159 -154.844 3.17581 1 2.72563
719 0 Edge_Detector l 0 0 0 21.6234 21.6234 2.72563
726 -1 GUNout g 0 0 0 1035.37 0 0.788005446
726 1 WLS_Fast x 77 -69.229 -71.3339 695 139 2.62516
740 -1 GUNout g 0 0 0 440.46 0 0.620359696
740 2 WLS_Slow x 30 -163.699 5.15608 50.813 16 3.08602
740 2 WLS_Slow x 31 -161.689 5.15608 22.2307 7 3.08602
740 2 WLS_Slow y 0 -223.999 5.15608 22.2307 7 3.08602
740 2 WLS_Slow y 1 -221.989 5.15608 12.7033 4 3.08602
740 2 WLS_Slow y 2 -219.979 5.15608 9.52744 3 3.08602
740 2 WLS_Slow y 3 -217.969 5.15608 3.17581 1 3.08602
740 2 Edge_Detector l 0 0 0 164.983 164.983 3.08602
740 3 WLS_Slow x 153 83.531 85.1561 15.8791 5 1.96996
740 3 WLS_Slow x 154 85.541 85.1561 12.7033 4 1.96996
740 3 WLS_Slow x 155 87.551 85.1561 25.4065 8 1.96996
740 3 WLS_Slow x 156 89.561 85.1561 41.2856 13 1.96996
740 3 WLS_Slow x 157 91.571 85.1561 15.8791 5 1.96996
740 3 WLS_Slow x 158 93.581 85.1561 12.7033 4 1.96996
740 3 WLS_Slow x 159 95.591 85.1561 22.2307 7 1.96996
740 3 WLS_Slow y 102 -18.979 85.1561 133.384 42 1.96996
740 3 Edge_Detector l 0 0 0 275.478 275.478 1.96996
743 -1 GUNout g 0 0 0 707.352 0 0.708036704
743 0 WLS_Fast y 199 175.991 -158.354 240 48 2.74097
743 0 WLS_Fast y 200 178.001 -158.354 295 59 2.73694
743 0 WLS_Slow x 163 103.631 -154.844 15.8791 5 2.74395
743 0 WLS_Slow x 164 105.641 -154.844 22.2307 7 2.73498
743 0 WLS_Slow x 165 107.651 -154.844 31.7581 10 2.73498
743 0 WLS_Slow x 166 109.661 -154.844 15.8791 5 2.73498
743 0 WLS_Slow x 167 111.671 -154.844 22.2307 7 2.73498
743 0 WLS_Slow x 168 113.681 -154.844 12.7033 4 2.74395
743 0 WLS_Slow y 199 175.991 -154.844 6.35163 2 2.73498
743 0 WLS_Slow y 200 178.001 -154.844 53.9888 17 2.73498
743 0 WLS_Slow y 201 180.011 -154.844 15.8791 5 2.73498
743 0 Edge_Detector l 0 0 0 200.127 200.127 2.73498
755 -1 GUNout g 0 0 0 595.835 0 0.137205386
755 1 WLS_Slow x 151 79.511 -74.8439 60.3404 19 1.98967
755 1 WLS_Slow x 152 81.521 -74.8439 85.7469 27 1.98967
755 1 WLS_Slow x 153 83.531 -74.8439 66.6921 21 1.98967
755 1 WLS_Slow x 154 85.541 -74.8439 69.8679 22 1.98967
755 1 WLS_Slow x 155 87.551 -74.8439 15.8791 5 1.98967
755 1 WLS_Slow y 63 -97.369 -74.8439 111.153 35 1.98967
755 1 WLS_Slow y 64 -95.359 -74.8439 203.252 64 1.98967
755 1 WLS_Slow y 65 -93.349 -74.8439 25.4065 8 1.98967
755 1 Edge_Detector l 0 0 0 595.835 595.835 1.98967
756 -1 GUNout g 0 0 0 711.474 0 0.624451039
756 2 WLS_Slow x 62 -99.379 5.15608 28.5823 9 2.23471
756 2 WLS_Slow x 63 -97.369 5.15608 50.813 16 2.23471
756 2 WLS_Slow x 64 -95.359 5.15608 76.2195 24 2.23471
756 2 WLS_Slow x 65 -93.349 5.15608 104.802 33 2.23471
756 2 WLS_Slow x 66 -91.339 5.15608 69.8679 22 2.23471
756 2 WLS_Slow x 67 -89.329 5.15608 47.6372 15 2.23471
756 2 WLS_Slow y 126 29.261 5.15608 254.065 80 2.23471
756 2 WLS_Slow y 127 31.271 5.15608 114.329 36 2.23471
756 2 Edge_Detector l 0 0 0 711.474 711.474 2.23471
763 -1 GUNout g 0 0 0 872.641 0 0.599234888
763 3 WLS_Slow x 145 67.451 85.1561 257.241 81 1.88191
763 3 WLS_Slow x 146 69.461 85.1561 174.67 55 1.88191
763 3 WLS_Slow y 177 131.771 85.1561 9.52744 3 1.88191
763 3 WLS_Slow y 178 133.781 85.1561 69.8679 22 1.88191
763 3 WLS_Slow y 179 135.791 85.1561 63.5163 20 1.88191
763 3 WLS_Slow y 180 137.801 85.1561 76.2195 24 1.88191
763 3 WLS_Slow y 181 139.811 85.1561 101.626 32 1.88191
763 3 WLS_Slow y 182 141.821 85.1561 76.2195 24 1.88191
763 3 WLS_Slow y 183 143.831 85.1561 3.17581 1 1.88191
763 3 Edge_Detector l 0 0 0 872.642 872.642 1.88191
764 -1 GUNout g 0 0 0 603.966 0 0.046018906
764 1 Calorimeter l 0 0 0 287.826 287.826 2.45942
764 2 WLS_Slow x 150 77.501 5.15608 6.35163 2 1.58121
764 2 WLS_Slow x 151 79.511 5.15608 12.7033 4 1.58121
764 2 WLS_Slow x 152 81.521 5.15608 34.9339 11 1.58121
764 2 WLS_Slow x 153 83.531 5.15608 3.17581 1 1.58121
764 2 WLS_Slow y 184 145.841 5.15608 9.52744 3 1.58121
764 2 WLS_Slow y 185 147.851 5.15608 12.7033 4 1.58121
764 2 WLS_Slow y 186 149.861 5.15608 6.35163 2 1.58121
764 2 WLS_Slow y 187 151.871 5.15608 12.7033 4 1.58121
764 2 WLS_Slow y 188 153.881 5.15608 12.7033 4 1.58121
764 2 Edge_Detector l 0 0 0 93.513 93.513 1.58121
764 2 Calorimeter l 0 0 0 168.133 168.133 2.38646
764 3 Calorimeter l 0 0 0 54.4938 54.4938 2.29553
766 -1 GUNout g 0 0 0 381.811 0 0.550184709
766 0 Calorimeter l 0 0 0 381.811 381.811 2.77977
769 -1 GUNout g 0 0 0 1350.3 0 0.457578211
769 2 WLS_Slow x 188 153.881 5.15608 184.197 58 1.91629
769 2 WLS_Slow x 189 155.891 5.15608 301.702 95 1.91629
769 2 WLS_Slow x 193 163.931 5.15608 12.7033 4 1.99801
769 2 WLS_Slow x 194 165.941 5.15608 69.8679 22 1.99801
769 2 WLS_Slow x 195 167.951 5.15608 66.6921 21 1.99801
769 2 WLS_Slow x 196 169.961 5.15608 28.5823 9 1.99801
769 2 WLS_Slow y 21 -181.789 5.15608 53.9888 17 1.99801
769 2 WLS_Slow y 22 -179.779 5.15608 66.6921 21 1.99801
769 2 WLS_Slow y 23 -177.769 5.15608 57.1646 18 1.99801
769 2 WLS_Slow y 24 -175.759 5.15608 12.7033 4 1.99801
769 2 WLS_Slow y 30 -163.699 5.15608 3.17581 1 1.91629
769 2 WLS_Slow y 31 -161.689 5.15608 69.8679 22 1.91629
769 2 WLS_Slow y 32 -159.679 5.15608 127.033 40 1.91629
769 2 WLS_Slow y 33 -157.669 5.15608 130.208 41 1.91629
769 2 WLS_Slow y 34 -155.659 5.15608 107.978 34 1.91629
769 2 WLS_Slow y 35 -153.649 5.15608 66.6921 21 1.91629
769 2 Edge_Detector l 0 0 0 1350.3 1350.3 1.91629
778 -1 GUNout g 0 0 0 670.266 0 0.744013143
778 1 WLS_Slow x 95 -33.049 -74.8439 3.17581 1 2.63598
778 1 WLS_Slow x 96 -31.039 -74.8439 19.0549 6 2.63598
778 1 WLS_Slow x 97 -29.029 -74.8439 28.5823 9 2.63598
778 1 WLS_Slow x 98 -27.019 -74.8439 31.7581 10 2.63598
778 1 WLS_Slow x 99 -25.009 -74.8439 15.8791 5 2.63598
778 1 WLS_Slow x 100 -22.999 -74.8439 19.0549 6 2.63598
778 1 WLS_Slow x 101 -20.989 -74.8439 6.35163 2 2.63598
778 1 WLS_Slow y 147 71.471 -74.8439 139.736 44 2.63598
778 1 Edge_Detector l 0 0 0 249.956 249.956 2.63598
778 3 Calorimeter l 0 0 0 21.7807 21.7807 3.25165
779 -1 GUNout g 0 0 0 672.251 0 0.458702046
779 0 WLS_Slow x 138 53.381 -154.844 3.17581 1 2.5804
779 0 WLS_Slow x 139 55.391 -154.844 6.35163 2 2.5804
779 0 WLS_Slow x 140 57.401 -154.844 15.8791 5 2.5804
779 0 WLS_Slow x 141 59.411 -154.844 19.0549 6 2.5804
779 0 WLS_Slow y 165 107.651 -154.844 3.17581 1 2.5804
779 0 WLS_Slow y 166 109.661 -154.844 15.8791 5 2.5804
779 0 WLS_Slow y 167 111.671 -154.844 6.35163 2 2.5804
779 0 Edge_Detector l 0 0 0 71.3784 71.3784 2.5804
779 1 Calorimeter l 0 0 0 137.616 137.616 2.82921
779 3 Calorimeter l 0 0 0 42.8526 42.8526 2.65091
781 -1 GUNout g 0 0 0 2468.62 0 0.367863740
781 3 Calorimeter l 0 0 0 555.642 555.642 2.49443
788 -1 GUNout g 0 0 0 2700.1 0 0.613647781
788 0 WLS_Slow x 216 210.161 -154.844 6.35163 2 2.7303
788 0 WLS_Slow x 217 212.171 -154.844 19.0549 6 2.7303
788 0 WLS_Slow x 218 214.181 -154.844 41.2856 13 2.7303
788 0 WLS_Slow x 219 216.191 -154.844 34.9339 11 2.7303
788 0 WLS_Slow x 220 218.201 -154.844 31.7581 10 2.7303
788 0 WLS_Slow x 221 220.211 -154.844 12.7033 4 2.7303
788 0 WLS_Slow y 34 -155.659 -154.844 63.5163 20 2.7303
788 0 WLS_Slow y 35 -153.649 -154.844 76.2195 24 2.7303
788 0 Edge_Detector l 0 0 0 296.048 296.048 2.55622
788 3 Calorimeter l 0 0 0 2404.05 2404.05 2.61987
796 -1 GUNout g 0 0 0 572.313 0 0.246469223
796 2 WLS_Slow x 26 -171.739 5.15608 149.263 47 1.67703
796 2 WLS_Slow x 27 -169.729 5.15608 44.4614 14 1.67691
796 2 WLS_Slow x 28 -167.719 5.15608 47.6372 15 1.67691
796 2 WLS_Slow x 29 -165.709 5.15608 25.4065 8 1.67691
796 2 WLS_Slow x 30 -163.699 5.15608 19.0549 6 1.67703
796 2 WLS_Slow y 197 171.971 5.15608 6.35163 2 1.67691
796 2 WLS_Slow y 198 173.981 5.15608 139.736 44 1.67691
796 2 WLS_Slow y 199 175.991 5.15608 120.681 38 1.67691
796 2 WLS_Slow y 200 178.001 5.15608 31.7581 10 1.67691
796 2 WLS_Slow y 201 180.011 5.15608 38.1098 12 1.67691
796 2 Edge_Detector l 0 0 0 572.313 572.313 1.67691
800 -1 GUNout g 0 0 0 648.622 0 0.621948570
800 1 WLS_Fast x 148 73.481 -71.3339 85 17 2.49602
800 2 Calorimeter l 0 0 0 217.966 217.966 2.94842
801 -1 GUNout g 0 0 0 435.992 0 0.763378396
801 3 WLS_Slow x 7 -209.929 85.1561 19.0549 6 1.88498
801 3 WLS_Slow x 8 -207.919 85.1561 28.5823 9 1.88498
801 3 WLS_Slow x 9 -205.909 85.1561 22.2307 7 1.88498
801 3 WLS_Slow x 10 -203.899 85.1561 19.0549 6 1.88498
801 3 WLS_Slow x 11 -201.889 85.1561 9.52744 3 1.88498
801 3 WLS_Slow x 12 -199.879 85.1561 31.7581 10 1.88498
801 3 WLS_Slow x 13 -197.869 85.1561 9.52744 3 1.93898
801 3 WLS_Slow x 14 -195.859 85.1561 19.0549 6 1.93898
801 3 WLS_Slow x 15 -193.849 85.1561 19.0549 6 1.93898
801 3 WLS_Slow x 16 -191.839 85.1561 12.7033 4 1.93898
801 3 WLS_Slow x 17 -189.829 85.1561 3.17581 1 1.93898
801 3 WLS_Slow y 22 -179.779 85.1561 69.8679 22 1.93898
801 3 WLS_Slow y 23 -177.769 85.1561 3.17581 1 1.93898
801 3 WLS_Slow y 28 -167.719 85.1561 66.6921 21 1.88498
801 3 WLS_Slow y 29 -165.709 85.1561 79.3953 25 1.88498
801 3 Edge_Detector l 0 0 0 435.992 435.992 1.88498
803 -1 GUNout g 0 0 0 2561.38 0 0.551773591
803 1 TKR x 559 195.001 -64.0059 5 1 2.60182
803 1 WLS_Fast x 212 202.121 -71.3339 220 44 2.65654
803 2 WLS_Fast y 65 -93.349 1.64609 20 4 2.12099
803 2 WLS_Fast y 66 -91.339 1.64609 645 129 2.11039
803 2 WLS_Fast y 67 -89.329 1.64609 180 36 2.10651
803 2 WLS_Slow x 177 131.771 5.15608 6.35163 2 2.10253
803 2 WLS_Slow x 178 133.781 5.15608 53.9888 17 2.09964
803 2 WLS_Slow x 179 135.791 5.15608 85.7469 27 2.09861
803 2 WLS_Slow x 180 137.801 5.15608 136.56 43 2.09861
803 2 WLS_Slow x 181 139.811 5.15608 98.4502 31 2.09861
803 2 WLS_Slow x 182 141.821 5.15608 111.153 35 2.09964
803 2 WLS_Slow x 183 143.831 5.15608 19.0549 6 2.09964
803 2 WLS_Slow y 66 -91.339 5.15608 31.7581 10 2.09861
803 2 WLS_Slow y 67 -89.329 5.15608 412.856 130 2.09861
803 2 WLS_Slow y 68 -87.319 5.15608 50.813 16 2.09861
803 2 Edge_Detector l 0 0 0 1139.61 1139.61 2.09861
817 -1 GUNout g 0 0 0 1292.73 0 0.421620835
817 0 WLS_Fast y 193 163.931 -158.354 565 113 2.63486
817 0 WLS_Fast y 194 165.941 -158.354 205 41 2.63125
817 0 WLS_Fast y 205 188.051 -158.354 155 31 2.48128
817 0 WLS_Slow x 116 9.16101 -154.844 152.439 48 2.47845
817 0 WLS_Slow y 205 188.051 -154.844 3.17581 1 2.47845
817 0 WLS_Slow y 206 190.061 -154.844 12.7033 4 2.47845
817 0 WLS_Slow y 207 192.071 -154.844 34.9339 11 2.51072
817 0 WLS_Slow y 208 194.081 -154.844 28.5823 9 2.51072
817 0 WLS_Slow y 209 196.091 -154.844 25.4065 8 2.51072
817 0 WLS_Slow y 210 198.101 -154.844 12.7033 4 2.51072
817 0 WLS_Slow y 211 200.111 -154.844 3.17581 1 2.51072
817 0 Edge_Detector l 0 0 0 257.342 257.342 2.47845
817 3 Calorimeter l 0 0 0 66.5676 66.5676 2.56612
818 -1 GUNout g 0 0 0 415.056 0 0.826007031
818 0 WLS_Slow x 38 -147.619 -154.844 12.7033 4 3.09534
818 0 WLS_Slow x 39 -145.609 -154.844 19.0549 6 3.09534
818 0 WLS_Slow x 40 -143.599 -154.844 25.4065 8 3.09534
818 0 WLS_Slow x 41 -141.589 -154.844 12.7033 4 2.93954
818 0 WLS_Slow x 42 -139.579 -154.844 12.7033 4 2.93954
818 0 WLS_Slow y 90 -43.099 -154.844 60.3404 19 3.09534
818 0 WLS_Slow y 91 -41.089 -154.844 34.9339 11 3.09534
818 0 Edge_Detector l 0 0 0 176.908 176.908 2.93954
818 3 Calorimeter l 0 0 0 238.148 238.148 2.99699
821 -1 GUNout g 0 0 0 359.972 0 0.288869215
821 3 WLS_Fast x 184 145.841 88.6661 100 20 1.57381
821 3 WLS_Slow x 182 141.821 85.1561 57.1646 18 1.59753
821 3 WLS_Slow x 183 143.831 85.1561 76.2195 24 1.59753
821 3 WLS_Slow y 124 25.241 85.1561 6.35163 2 1.59753
821 3 WLS_Slow y 125 27.251 85.1561 15.8791 5 1.59753
821 3 WLS_Slow y 126 29.261 85.1561 38.1098 12 1.59753
821 3 WLS_Slow y 127 31.271 85.1561 31.7581 10 1.59753
821 3 WLS_Slow y 128 33.281 85.1561 38.1098 12 1.59753
821 3 WLS_Slow y 129 35.291 85.1561 9.52744 3 1.59753
821 3 Edge_Detector l 0 0 0 246.648 246.648 1.59753
825 -1 GUNout g 0 0 0 1138.7 0 0.799580456
825 0 Calorimeter l 0 0 0 279.69 279.69 3.06888
835 -1 GUNout g 0 0 0 345.882 0 0.469785837
835 3 WLS_Fast x 30 -163.699 88.6661 240 48 1.55355
848 -1 GUNout g 0 0 0 627.559 0 0.300870719
848 1 WLS_Fast y 98 -27.019 -78.3539 105 21 2.20147
848 3 Calorimeter l 0 0 0 477.963 477.963 2.64532
854 -1 GUNout g 0 0 0 840.924 0 0.571875451
854 1 WLS_Slow x 76 -71.239 -74.8439 3.17581 1 2.4455
854 1 WLS_Slow x 77 -69.229 -74.8439 19.0549 6 2.4455
